Year,NCES ID,State ID (CDN),District Name,County,Reported Enrollment,Average Daily Attendance (ADA),Total Revenue,Local Tax Revenue,Other Local & Intermediate ,State Revenue,Federal Revenue,Local Tax Revenue (%),Other Local & Intermediate (%),State Revenue (%),Federal Revenue (%),Total Operating Expenditures (TOP),Payroll,Other Operating,Debt Service,Capital Outlay,TOP - Instruction ,TOP - Instructional Res Media,TOP - Curriculum/Staff Develop,Instructional Leadership,School Leadership,Guidance Counseling Svcs,Social Work Services,Health Services,Transportation,Food,Extracurricular,General Administration,Plant Maint/Operation,Security/Monitoring,Data Processing Services,Community Services,Total Disbursments,Total Expenditures,Recapture,Total Other Uses,Intergovernmental Charge,Program Operating Expenditures,Regular,Gifted & Talented,Career and Technical,Students with Disabilities,Accelerated Education,Bilingual,Nondisc Alt Ed-AEP Basic Serv,Disc Alt Ed-AEP Basic Serv,Disc Alt Ed-AEP Supplemental Serv,T1 A Schoolwide- St Comp >=40%,Athletics/Related Activities,High School Allotment,Prekindergarten,Total Tax Rate,M&O Rates,I&S Rates,Property Value,Property Value Per Pupil,Prop Val: Business,Prop Val: Residential,Prop Val: Land,Prop Val: Oil and Gas,Prop Val: Other,Wealth Per ADA,Recapture*,ASATAR*,Surplus,Deficit,Year Fixed
2012,4809360,010902,Bandera ISD,Bandera,"2,435","2,228.972","$24,081,512","$15,969,422","$896,716","$4,509,606","$2,705,768",66.31,3.72,18.73,11.24,"$21,368,219","$17,360,020","$4,016,134","$1,944,567","$1,341,806","$12,385,319","$355,584","$202,508","$196,909","$921,383","$802,417",$0,"$232,855","$1,275,798","$1,189,354","$958,600","$409,910","$2,132,525","$12,329","$292,728","$7,935","$25,026,805","$24,662,527","$76,277",$0,"$288,001","$15,547,514","$8,598,588","$79,266","$815,561","$2,566,355","$1,695,142","$70,427",$477,"$61,305",$0,$0,"$548,088","$727,377","$384,928",1.1900,1.0400,0.1500,"$1,291,941,216","$530,571","$145,385,705","$870,287,652","$479,694,179","$169,610","$25,650,955","$589,205","$71,993","$1,488,712","$12,442,436",$0,2012
2012,4809570,011901,Bastrop ISD,Bastrop,"9,082","8,453.762","$94,464,848","$41,497,319","$2,361,244","$35,850,610","$14,755,675",43.93,2.5,37.95,15.62,"$72,644,204","$57,183,615","$17,128,018","$14,351,716","$186,761","$41,277,880","$666,870","$1,342,502","$571,035","$3,737,549","$3,001,652","$151,314","$540,449","$4,669,431","$4,836,233","$1,647,065","$1,973,329","$7,247,915","$235,797","$745,183","$1,667,429","$103,025,691","$88,850,110",$0,"$10,404,341","$3,771,240","$55,779,134","$24,373,063","$2,069,706","$1,602,162","$16,174,473","$3,557,137","$4,456,954","$445,865","$251,686","$233,961","$1,280,684","$1,162,348","$35,216","$135,879",1.4810,1.0400,0.4410,"$2,677,709,399","$294,837","$901,269,737","$1,519,410,244","$471,791,311","$15,617,590","$76,612,501","$326,920",$0,$0,"$25,720,348",$0,2012
2012,4818360,011902,Elgin ISD,Bastrop,"4,062","3,730.104","$39,980,430","$13,335,570","$1,671,815","$20,288,297","$4,684,748",33.36,4.18,50.75,11.72,"$31,803,004","$24,596,053","$7,479,554","$6,330,268","$2,028,708","$17,875,334","$329,337","$201,042","$691,294","$1,660,854","$955,187","$93,265","$252,648","$1,396,104","$2,038,715","$1,173,369","$980,869","$3,659,851","$109,296","$385,839","$195,128","$50,349,028","$40,434,583",$0,"$9,722,748","$191,697","$22,753,072","$12,292,678","$383,273","$975,653","$3,763,753",$850,"$392,007","$231,702","$158,345",$0,"$3,281,392","$731,542","$249,050","$292,827",1.5400,1.1700,0.3700,"$867,902,027","$213,664","$202,067,550","$562,267,731","$202,185,999","$117,140","$15,622,974","$236,400",$0,$0,"$15,136,092",$0,2012
2012,4840550,011904,Smithville ISD,Bastrop,"1,722","1,611.920","$17,184,445","$8,272,814","$732,335","$6,335,402","$1,843,894",48.14,4.26,36.87,10.73,"$13,987,323","$10,360,291","$3,627,032","$1,443,901","$408,436","$7,483,691","$227,008","$184,018","$240,786","$722,146","$241,728","$36,498","$166,798","$730,215","$1,055,242","$540,145","$450,194","$1,644,667","$2,860","$261,327",$0,"$16,197,017","$15,839,660",$0,$0,"$357,357","$10,465,227","$5,496,745","$171,501","$573,391","$2,327,584","$68,220","$95,935","$6,547","$51,310",$0,"$945,217","$397,322","$150,899","$180,556",1.4100,1.1700,0.2400,"$579,200,829","$336,354","$82,378,160","$335,920,772","$220,882,001","$10,953,720","$13,748,084","$358,620",$0,"$137,980","$3,561,023",$0,2012
2012,4829760,011905,Mcdade ISD,Bastrop,192,177.130,"$2,281,279","$809,387","$57,318","$1,105,437","$309,137",35.48,2.51,48.46,13.55,"$1,830,898","$1,474,667","$356,336","$97,100","$11,943","$987,846","$19,762","$5,770",$0,"$84,227","$71,433",$0,"$12,788","$85,725","$103,365","$8,719","$163,746","$187,143",$615,"$99,759",$105,"$2,032,655","$1,940,046",$0,$0,"$92,609","$1,216,861","$592,944","$9,434",$0,"$132,256","$131,963","$34,353",$0,"$59,299",$0,"$171,424","$8,254",$0,"$76,934",1.1089,1.0400,0.0689,"$70,615,981","$367,792","$8,306,903","$26,425,201","$42,271,152",$0,"$2,414,043","$432,622",$0,"$69,104","$1,391,658",$0,2012
2012,4839780,012901,Seymour ISD,Baylor,567,533.959,"$6,381,262","$1,580,563","$236,453","$3,831,583","$732,663",24.77,3.71,60.04,11.48,"$5,770,993","$4,152,183","$1,635,732",$0,"$718,416","$3,160,367","$179,113","$51,098",$0,"$342,909","$78,179",$0,"$54,785","$47,464","$274,475","$419,613","$470,524","$639,411","$46,962","$6,093","$1,980","$6,563,979","$6,506,331",$0,$0,"$57,648","$4,173,050","$2,108,791","$16,034","$439,318","$319,844","$141,212","$4,896",$0,$0,$0,"$706,721","$289,435","$33,591","$113,208",1.0400,1.0400,0.0000,"$148,618,442","$262,114","$35,346,400","$57,599,900","$68,607,400","$12,778,820","$547,440","$269,621",$0,"$183,327","$6,149,194",$0,2012
2012,4800177,013801,St Mary's Academy Charter School,Bee,396,382.837,"$4,189,254",$0,"$166,688","$3,245,367","$777,199",0,3.98,77.47,18.55,"$3,789,566","$2,702,419","$1,088,328","$54,721",$0,"$1,963,150","$17,786","$8,413","$161,943","$228,055","$56,977",$0,"$8,292","$2,416","$246,280","$221,751","$346,275","$513,748",$0,"$14,480","$1,181","$3,845,468","$3,845,468",$0,$0,$0,"$2,527,750","$1,682,549","$15,060",$0,"$218,263","$268,073","$1,012",$0,$0,$0,"$342,793",$0,$0,$0,,,,,,,,,,,$0,$0,$0,"$2,351,262",$0,2012
2012,4809720,013901,Beeville ISD,Bee,"3,459","3,160.892","$34,054,603","$7,843,867","$1,173,978","$18,377,076","$6,659,682",23.03,3.45,53.96,19.56,"$27,822,710","$21,739,275","$6,453,233","$2,972,364","$423,174","$16,127,968","$387,933","$107,596","$454,463","$1,209,526","$965,263","$77,338","$146,136","$793,366","$1,763,874","$1,206,487","$937,902","$3,120,099","$97,270","$427,489","$2,047","$32,030,567","$31,588,046",$0,$0,"$442,521","$20,621,530","$12,933,948","$298,567","$807,659","$2,890,426","$1,863,848","$127,508","$339,728","$2,085",$0,"$297,764","$878,658",$0,"$181,339",1.2983,1.0400,0.2583,"$565,400,380","$163,458","$192,600,820","$354,961,620","$90,904,930","$40,836,730","$5,907,220","$187,521",$0,$0,"$18,420,215",$0,2012
2012,4834410,013902,Pawnee ISD,Bee,154,141.152,"$2,463,115","$1,596,787","$59,812","$535,781","$270,735",64.83,2.43,21.75,10.99,"$1,656,948","$1,152,489","$504,728","$508,671","$125,813","$921,425","$12,875","$17,402",$0,"$94,219","$11,181",$0,"$34,445","$106,370","$136,842","$12,966","$120,835","$168,248",$0,"$20,140",$269,"$2,851,693","$2,291,701","$421,111",$0,"$138,881","$1,117,846","$603,074","$1,625",$0,"$194,244","$143,886",$0,$0,$0,$0,"$106,578","$11,686",$0,"$56,753",1.2910,0.9674,0.3237,"$158,544,187","$1,029,508","$28,037,181","$5,511,050","$25,769,396","$105,784,060","$555,908","$1,077,215","$418,517","$442,267","$3,702,171",$0,2012
2012,4834770,013903,Pettus ISD,Bee,425,389.988,"$4,624,071","$1,609,488","$223,502","$2,274,282","$516,799",34.81,4.83,49.18,11.18,"$4,087,177","$3,156,107","$931,070","$105,743","$105,486","$2,197,102","$64,778",$1,$0,"$263,890","$137,776",$0,"$24,887","$164,870","$223,904","$242,435","$302,243","$418,307","$1,800","$45,184",$0,"$4,475,922","$4,298,406",$0,$0,"$177,516","$2,923,540","$1,604,020","$8,425","$114,996","$357,295","$44,351","$1,514",$0,$0,$0,"$497,021","$197,189","$42,764","$55,965",1.1700,1.1700,0.0000,"$157,906,981","$371,546","$35,449,700","$19,714,679","$35,474,202","$80,619,550","$1,238,391","$362,866",$0,"$197,686","$1,692,403",$0,2012
2012,4840410,013905,Skidmore-Tynan ISD,Bee,807,775.657,"$8,579,154","$1,767,376","$181,836","$5,693,467","$936,475",20.6,2.12,66.36,10.92,"$7,753,360","$6,026,111","$1,727,249","$1,443,702","$6,656,812","$4,060,237","$75,794","$135,584",$0,"$444,559","$252,142",$0,"$66,789","$347,117","$443,909","$546,987","$444,229","$877,321","$4,912","$53,780",$0,"$15,920,944","$15,853,874",$0,$0,"$67,070","$5,560,054","$2,687,058","$25,922","$260,807","$668,309","$255,086","$44,958",$0,"$77,739",$0,"$958,817","$489,480","$35,936","$55,942",1.6051,1.1000,0.5051,"$130,587,281","$161,818","$30,831,173","$33,109,959","$53,600,176","$31,064,230","$1,454,365","$142,708",$0,"$173,583","$1,217,735",$0,2012
2012,4800075,014801,Richard Milburn Alter High School,Bell,160,160.919,"$1,714,000",$0,"$1,214","$1,549,901","$162,885",0,0.07,90.43,9.5,"$1,735,735","$969,140","$766,595",$0,$0,"$725,405","$6,967","$75,007",$0,"$188,427","$61,385",$0,$0,$0,$0,"$5,851","$409,175","$180,467","$52,192","$30,859",$0,"$1,735,735","$1,735,735",$0,$0,$0,"$1,058,386","$557,273",$0,"$64,942","$147,858","$195,227",$0,$0,$0,$0,"$39,432",$670,"$52,984",$0,,,,,,,,,,,$0,$0,$0,"$269,032",$0,2012
2012,4800076,014803,Temple Education Center,Bell,267,227.506,"$2,139,061",$0,"$70,082","$1,846,839","$222,140",0,3.28,86.34,10.38,"$1,615,274","$1,027,224","$588,050","$38,587",$0,"$781,207",$0,"$102,036",$585,"$149,515",$0,$0,$0,"$31,508","$106,506","$6,748","$222,774","$194,974","$3,421","$16,000",$0,"$1,653,861","$1,653,861",$0,$0,$0,"$994,126","$492,195",$0,$0,"$181,861","$169,043",$0,$0,$0,$0,"$40,380",$0,$0,"$110,647",,,,,,,,,,,$0,$0,$0,"$2,295,759",$0,2012
2012,4800235,014804,Orenda Charter School,Bell,819,787.109,"$7,941,429",$0,"$272,991","$7,203,630","$464,808",0,3.44,90.71,5.85,"$6,866,243","$4,110,133","$2,756,110","$606,149",$0,"$3,611,120","$60,982","$50,407","$167,647","$456,111","$193,874",$0,"$28,574","$99,819","$49,450","$135,723","$670,242","$1,099,438",$0,"$242,856",$0,"$7,472,392","$7,472,392",$0,$0,$0,"$4,594,336","$2,938,843",$688,$0,"$1,087,820","$159,512",$404,$0,$0,$0,"$214,771","$115,592","$76,706",$0,,,,,,,,,,,$0,$0,$0,"$2,351,809",$0,2012
2012,4807470,014901,Academy ISD,Bell,"1,134","1,078.156","$10,701,202","$2,825,689","$1,440,992","$5,858,231","$576,290",26.41,13.47,54.74,5.39,"$9,226,723","$7,391,086","$1,869,742","$645,741","$508,912","$5,411,967","$239,349","$33,851",$0,"$589,035","$273,775",$0,"$43,493","$212,291","$493,380","$416,837","$439,909","$1,065,545","$7,291",$0,$0,"$16,252,684","$10,415,481",$0,"$5,587,562","$249,641","$7,127,315","$4,355,538","$43,224","$342,918","$1,130,429","$801,579","$13,935",$0,$0,$0,$0,"$336,538","$100,074","$3,080",1.1740,1.0400,0.1340,"$223,244,237","$196,864","$31,127,355","$163,173,313","$63,339,585",$0,"$1,084,139","$225,789",$0,$0,"$2,194,692",$0,2012
2012,4809540,014902,Bartlett ISD,Bell,395,362.657,"$4,478,659","$1,034,816","$88,477","$2,617,722","$737,644",23.11,1.98,58.45,16.47,"$3,919,972","$2,689,541","$1,230,431","$179,199",$0,"$2,004,923",$0,"$96,502",$0,"$194,227","$6,541","$15,000","$36,321","$168,660","$266,754","$285,869","$250,247","$520,283","$3,428","$71,217",$0,"$4,193,438","$4,099,171",$0,$0,"$94,267","$2,490,120","$1,109,468","$21,149","$130,430","$208,316","$209,932","$46,057",$0,"$23,460",$0,"$457,893","$217,963","$41,172","$24,280",1.1547,1.0400,0.1147,"$86,161,492","$218,130","$20,786,940","$40,329,546","$40,248,255",$0,"$777,736","$268,003",$0,$0,"$1,671,404",$0,2012
2012,4809860,014903,Belton ISD,Bell,"9,509","8,914.775","$88,002,783","$29,119,137","$2,661,050","$47,145,930","$9,076,666",33.09,3.02,53.57,10.31,"$75,852,467","$59,938,180","$16,258,767","$7,751,324","$14,666,822","$41,000,366","$816,621","$1,467,634","$1,623,894","$4,113,723","$2,763,651","$325,506","$747,106","$3,013,348","$4,441,500","$3,002,335","$2,218,539","$8,514,317","$385,698","$1,418,229","$220,658","$127,162,952","$98,615,093",$0,"$28,547,859",$0,"$55,720,390","$34,546,138","$804,517","$2,087,930","$8,468,352","$4,882,923","$581,824",$0,"$506,475",$0,$0,"$2,547,288","$714,202","$580,741",1.4060,1.1700,0.2360,"$1,975,956,310","$207,799","$355,005,395","$1,723,182,317","$211,904,163",$0,"$8,122,781","$238,456",$0,"$641,919","$75,095,579",$0,2012
2012,4823370,014905,Holland ISD,Bell,612,576.828,"$7,770,764","$1,094,125","$1,047,169","$4,150,009","$1,479,461",14.08,13.48,53.41,19.04,"$6,067,462","$4,456,405","$1,682,129","$477,944","$186,106","$3,085,317","$50,013","$19,179","$170,953","$304,285","$469,587",$0,"$53,721","$137,173","$280,162","$536,106","$252,110","$627,271","$9,257","$72,328","$71,072","$7,631,411","$6,802,584",$0,$0,"$828,827","$5,196,046","$2,445,976","$16,092","$177,292","$1,778,887","$465,962","$7,885",$0,$0,$0,$0,"$227,663","$54,676","$21,613",1.2800,1.0400,0.2400,"$82,657,666","$135,062","$12,475,559","$34,154,081","$50,693,467",$0,"$623,795","$156,584",$0,"$180,616","$2,211,027",$0,2012
2012,4825660,014906,Killeen ISD,Bell,"40,923","37,119.141","$370,998,370","$69,761,854","$9,869,980","$203,614,696","$87,751,840",18.8,2.66,54.88,23.65,"$328,973,907","$269,058,621","$61,396,932","$14,578,330","$19,539,769","$196,444,477","$7,771,898","$7,713,180","$2,600,651","$18,883,495","$12,301,828","$1,220,032","$3,337,758","$9,550,434","$17,671,973","$7,058,541","$6,824,987","$30,108,567","$2,738,698","$4,747,388","$1,195,947","$396,480,527","$364,573,652",$0,"$31,357,014","$549,861","$255,982,985","$166,443,101","$1,842,085","$4,211,035","$41,272,270","$8,794,638","$1,193,100","$1,715,133","$2,048,294",$0,"$8,437,128","$5,532,868","$2,445,804","$12,047,529",1.1412,1.0312,0.1100,"$6,047,687,214","$147,782","$1,216,565,834","$5,316,763,877","$209,716,582",$0,"$59,441,523","$170,159",$0,"$9,943,844","$219,507,339",$0,2012
2012,4837710,014907,Rogers ISD,Bell,860,812.662,"$9,229,620","$1,950,548","$551,846","$6,013,191","$714,035",21.13,5.98,65.15,7.74,"$7,346,500","$5,440,239","$1,906,937","$777,682","$822,807","$3,697,049","$25,063","$147,779","$133,304","$392,586","$111,675",$0,"$73,922","$310,589","$454,387","$617,942","$280,725","$947,357","$1,594","$152,528",$676,"$9,141,998","$8,947,665",$0,$0,"$194,333","$5,198,793","$3,195,055","$19,365","$209,321","$678,521","$526,584","$23,146",$0,$0,$0,$49,"$410,335","$99,443","$36,974",1.3200,1.0400,0.2800,"$140,944,935","$163,889","$25,821,724","$56,437,747","$87,278,635",$0,"$858,772","$175,290",$0,"$35,851","$2,403,008",$0,2012
2012,4838580,014908,Salado ISD,Bell,"1,389","1,315.195","$12,909,241","$8,091,830","$842,817","$3,463,537","$511,057",62.68,6.53,26.83,3.96,"$10,470,922","$8,379,271","$2,091,651","$2,508,933","$136,260","$6,145,039","$302,836","$77,807",$0,"$626,547","$191,109","$22,948","$46,339","$453,152","$535,622","$692,520","$416,788","$958,051","$2,164",$0,$0,"$13,800,686","$13,116,115","$2,878",$0,"$681,693","$8,224,598","$5,310,539","$62,294","$418,262","$824,736","$761,655","$68,396",$0,$0,$0,$0,"$537,972","$170,090","$70,654",1.3000,1.0400,0.2600,"$592,474,634","$426,548","$83,745,405","$439,635,990","$146,482,913",$0,"$2,451,851","$480,721","$39,821","$910,467","$5,501,233",$0,2012
2012,4842330,014909,Temple ISD,Bell,"8,728","7,900.698","$83,370,230","$35,011,834","$4,333,960","$30,016,612","$14,007,824",42,5.2,36,16.8,"$71,730,523","$57,707,001","$14,518,166","$6,604,892","$6,758,225","$40,995,068","$1,195,052","$727,257","$1,386,907","$3,972,736","$2,511,497","$1,141,887","$792,802","$2,451,988","$4,740,246","$2,136,386","$2,073,124","$6,533,137","$479,618","$592,818","$333,775","$88,624,603","$85,588,284",$0,$0,"$3,036,319","$53,918,858","$33,210,595","$343,121","$1,635,109","$6,936,432","$5,129,495","$229,609","$482,041","$376,793","$202,216","$1,919,217","$1,786,834","$525,680","$1,141,716",1.2850,1.0400,0.2450,"$2,635,372,123","$301,945","$1,423,302,954","$1,628,888,494","$65,397,691",$0,"$21,479,603","$341,350",$0,$0,"$73,747,546",$0,2012
2012,4843260,014910,Troy ISD,Bell,"1,342","1,270.810","$12,243,247","$3,440,853","$614,038","$7,416,195","$772,161",28.1,5.02,60.57,6.31,"$10,217,030","$7,593,208","$2,623,822","$1,753,449","$95,406","$5,489,501","$272,111","$46,885","$41,742","$651,279","$258,237",$0,"$77,645","$384,161","$676,018","$657,065","$234,218","$1,095,481","$21,185","$311,502",$0,"$22,080,841","$12,065,885",$0,"$9,811,994","$202,962","$7,419,233","$4,653,602","$50,793","$329,643","$1,001,984","$545,599","$11,457",$0,"$68,239",$0,"$118,637","$416,161","$91,488","$131,630",1.3517,1.0400,0.3117,"$238,181,794","$177,483","$66,811,683","$119,473,218","$99,763,831",$0,"$1,494,065","$207,556",$0,$0,"$5,139,532",$0,2012
2012,4800004,015801,Por Vida Academy,Bexar,353,243.425,"$6,137,492",$0,"$117,439","$2,539,121","$3,480,932",0,1.91,41.37,56.72,"$5,924,204","$3,641,584","$2,291,412","$28,594",$0,"$3,337,479",$0,"$33,716","$239,820","$489,422","$192,036","$142,460","$100,761","$48,004","$154,218","$38,094","$379,049","$608,037","$76,411","$84,697","$8,792","$5,961,590","$5,961,590",$0,$0,$0,"$4,627,940","$3,268,431",$0,"$171,908","$407,936","$520,285",$623,$0,$0,$0,"$209,747","$38,094","$10,916",$0,,,,,,,,,,,$0,$0,$0,"$1,180,423",$0,2012
2012,4800014,015802,George Gervin Academy,Bexar,"1,327",819.335,"$8,811,187",$0,"$306,508","$7,254,250","$1,250,429",0,3.48,82.33,14.19,"$7,466,988","$4,022,376","$3,444,612",$0,$0,"$3,569,625",$0,"$6,637",$408,"$675,585","$41,852",$0,$0,"$299,914","$676,565","$48,553","$239,508","$1,886,033",$0,"$22,308",$0,"$7,466,988","$7,466,988",$0,$0,$0,"$4,221,715","$1,789,630",$0,"$133,951","$287,124","$662,463","$26,097",$0,$0,$0,"$335,540","$35,971","$31,256","$919,683",,,,,,,,,,,$0,$0,$0,"$832,579",$0,2012
2012,4800061,015805,New Frontiers Charter School,Bexar,608,583.062,"$6,258,069",$0,"$54,074","$4,992,884","$1,211,111",0,0.86,79.78,19.35,"$5,515,593","$3,745,158","$1,770,435","$571,927",$0,"$3,222,952",$0,"$15,006",$746,"$248,258","$57,586",$0,"$44,177",$0,"$352,982",$0,"$758,937","$813,601","$1,348",$0,$0,"$6,087,520","$6,087,520",$0,$0,$0,"$3,587,486","$1,800,440",$0,$0,"$610,079","$440,634","$90,259",$0,$0,$0,"$646,074",$0,$0,$0,,,,,,,,,,,$0,$0,$0,"$3,200,223",$0,2012
2012,4800062,015806,School Of Excellence In Education,Bexar,"1,669","1,439.169","$17,135,307",$0,"$214,912","$13,226,198","$3,694,197",0,1.25,77.19,21.56,"$17,442,898","$11,776,702","$5,854,360","$630,216",$0,"$7,710,469","$5,798","$570,333","$691,003","$955,293","$168,632","$80,119","$178,283","$686,634","$1,025,986","$330,212","$2,233,969","$2,130,279","$96,527","$579,361","$188,164","$18,261,278","$18,261,278",$0,$0,$0,"$10,621,517","$4,125,586",$0,"$178,523","$1,120,674","$3,155,536","$180,573",$0,$0,$0,"$885,334","$269,397","$45,163","$660,731",,,,,,,,,,,$0,$0,$0,"$3,175,687",$0,2012
2012,4800063,015807,Southwest Preparatory School,Bexar,468,381.070,"$8,272,886",$0,"$534,183","$4,017,542","$3,721,161",0,6.46,48.56,44.98,"$7,820,813","$5,222,980","$2,606,790","$501,229",$0,"$3,403,448",$0,"$147,708","$699,523","$767,777","$352,817","$155,571","$69,199","$58,270","$186,211","$6,777","$742,577","$706,827","$98,245","$425,863","$8,957","$8,330,999","$8,330,999",$0,$0,$0,"$6,005,762","$510,664","$1,396","$499,942","$814,160","$658,490","$14,998",$0,$0,$0,"$3,504,808","$1,304",$0,$0,,,,,,,,,,,$0,$0,$0,"$2,997,006",$0,2012
2012,4800053,015808,John H Wood Jr Public Charter Dist,Bexar,522,511.644,"$12,788,024",$0,"$254,875","$8,559,672","$3,973,477",0,1.99,66.94,31.07,"$9,861,716","$7,191,368","$2,670,348",$0,$0,"$4,454,461",$0,"$105,711","$399,082","$1,259,033","$902,911",$0,$0,$0,"$525,576",$0,"$1,292,810","$208,255",$0,"$713,877",$0,"$19,723,420","$9,861,716",$0,"$9,861,704",$0,"$7,067,640",$0,$0,$0,"$4,990,436","$1,640,098","$21,585",$0,$0,$0,"$357,190",$0,"$58,331",$0,,,,,,,,,,,$0,$0,$0,"$7,478,318",$0,2012
2012,4800077,015809,Bexar County Academy,Bexar,502,374.127,"$3,977,762",$0,"$31,681","$3,329,678","$616,403",0,0.8,83.71,15.5,"$3,926,435","$1,507,457","$2,434,905",$0,$0,"$2,005,163",$0,"$5,000","$8,442","$463,081",$0,$0,$0,$0,"$252,617",$617,"$546,145","$643,555","$1,815",$0,"$15,927","$3,942,362","$3,942,362",$0,$0,$0,"$2,482,303","$1,387,872",$500,$0,"$297,857","$342,713","$46,474",$0,$0,$0,"$177,420",$617,$0,"$228,850",,,,,,,,,,,$0,$0,$0,"$1,501,990",$0,2012
2012,4800059,015814,Positive Solutions Charter School,Bexar,151,119.550,"$2,065,650",$0,"$4,003","$1,102,134","$959,513",0,0.19,53.36,46.45,"$2,190,446","$1,360,394","$830,052",$0,$0,"$1,088,810",$0,$263,"$170,991","$452,416","$120,650","$62,477",$0,$0,"$16,185",$0,"$251,781","$26,873",$0,$0,$0,"$2,190,446","$2,190,446",$0,$0,$0,"$1,938,665","$848,615",$0,$0,"$69,080",$0,$0,$0,$0,$0,"$1,020,970",$0,$0,$0,,,,,,,,,,,$0,$0,$0,"$239,799",$0,2012
2012,4800080,015815,Radiance Academy Of Learning,Bexar,722,653.885,"$6,273,756",$0,"$44,689","$5,490,034","$739,033",0,0.71,87.51,11.78,"$5,404,745","$3,273,511","$2,131,234","$145,236",$0,"$2,200,716",$0,"$19,583","$260,897","$501,451","$32,598",$0,"$34,987","$68,426","$369,469","$21,376","$663,933","$1,185,745","$36,031","$9,533",$0,"$5,549,981","$5,549,981",$0,$0,$0,"$3,076,080","$1,327,535",$0,"$110,712","$266,432","$1,021,433","$172,767",$0,$0,$0,$0,"$21,376","$73,527","$82,298",,,,,,,,,,,$0,$0,$0,"$3,377,247",$0,2012
2012,4800199,015816,Academy Of Careers And Technologie,Bexar,188,183.877,"$2,117,040",$0,"$81,671","$1,690,920","$344,449",0,3.86,79.87,16.27,"$2,110,588","$1,064,070","$1,046,518","$81,297",$0,"$676,961",$0,"$28,273","$43,060","$60,370","$87,196",$0,$137,"$389,593","$99,688","$57,214","$394,686","$138,091","$108,946","$26,373",$0,"$2,191,885","$2,191,885",$0,$0,$0,"$1,496,679","$861,912",$663,"$193,799","$85,660","$351,017","$3,628",$0,$0,$0,$0,$0,$0,$0,,,,,,,,,,,$0,$0,$0,"$868,895",$0,2012
2012,4800082,015819,Shekinah Radiance Academy,Bexar,915,796.874,"$9,227,219",$0,"$71,699","$6,719,514","$2,436,006",0,0.78,72.82,26.4,"$8,997,538","$4,238,766","$4,758,772","$6,793",$0,"$3,268,277",$0,"$38,131","$693,171","$1,003,101","$109,719",$0,"$42,238","$124,324","$450,553","$1,200","$879,667","$2,348,955","$24,422","$13,780",$0,"$9,004,331","$9,004,331",$0,$0,$0,"$5,098,153","$1,806,087",$0,"$181,824","$964,942","$1,867,762","$107,201",$0,$0,$0,$0,$0,"$16,601","$153,736",,,,,,,,,,,$0,$0,$0,"$2,638,651",$0,2012
2012,4800200,015820,San Antonio School For Inquiry & C,Bexar,404,381.359,"$4,051,228",$0,"$49,809","$3,530,679","$470,740",0,1.23,87.15,11.62,"$4,090,264","$2,157,623","$1,932,641",$0,$0,"$1,873,009","$50,301","$32,990",$0,"$484,069","$88,024",$0,"$16,390",$0,"$237,330","$37,743","$249,920","$907,446","$10,399","$102,643",$0,"$4,090,264","$4,090,264",$0,$0,$0,"$2,582,516","$1,305,887","$14,098","$300,730","$343,905",$0,$0,$0,$0,$0,"$576,696","$3,635","$37,565",$0,,,,,,,,,,,$0,$0,$0,"$1,694,261",$0,2012
2012,4800179,015822,Jubilee Academic Center,Bexar,"1,836","1,691.716","$15,763,136",$0,"$465,417","$13,847,221","$1,450,498",0,2.95,87.85,9.2,"$15,030,701","$10,782,459","$4,355,156","$258,786",$0,"$7,839,011","$28,120","$357,690",$0,"$1,616,565","$51,762",$0,"$61,923","$64,894","$1,349,242","$131,344","$1,301,082","$2,051,279","$71,406","$106,383","$106,914","$15,396,401","$15,396,401",$0,$0,$0,"$9,903,114","$7,524,831","$16,966",$0,"$938,297","$197,515","$80,580",$0,$0,"$3,381","$1,071,363","$36,665","$33,516",$0,,,,,,,,,,,$0,$0,$0,"$2,790,526",$0,2012
2012,4800246,015825,Lighthouse Charter School,Bexar,214,192.989,"$2,013,964",$0,"$2,998","$1,747,475","$263,491",0,0.15,86.77,13.08,"$1,621,217","$1,140,544","$480,673",$0,$0,"$934,264",$0,"$8,020",$0,"$131,971",$455,$0,$158,$0,"$147,338",$0,"$248,894","$118,265",$324,"$31,528",$0,"$1,634,120","$1,621,217",$0,"$12,903",$0,"$1,074,868","$683,202",$648,$0,"$84,765","$305,947",$306,$0,$0,$0,$0,$0,$0,$0,,,,,,,,,,,$0,$0,$0,"$2,215,430",$0,2012
